"season","week","athlete_name","team","opponent","qbr_epa","TQBR","raw_qbr","exp_qbr"
2019,7,"Desmond Ridder","CIN","HOU",0.386012127952715,69.1,77.5,81.661018371582
2019,7,"Donald Hammond III","AFA","FRES",0.958877996343985,86,87.6,95.8945236206055
2019,7,"Drew Plitt","BALL","EMU",0.212122998470127,71.6,77.6,71.0122146606445
2019,7,"Dustin Crum","KENT","AKR",0.134681622528117,59,77.6,63.2912712097168
2019,7,"Evan Conley","LOU","WAKE",0.727298829183069,99.4,99.4,95.1019592285156
2019,7,"Fred Payton","CCU","GAST",-0.353583199988504,7.9,17.2,23.3067951202393
2019,7,"Garrett Shrader","MSST","TENN",-0.0531283368923502,78.6,59.1,47.1036834716797
2019,7,"Grant Loy","BGSU","TOL",0.0893650279818336,47,61.8,59.9410400390625
2019,7,"Gresch Jensen","TXST","ULM",-0.302272234134946,16.6,29.9,26.3960933685303
2019,7,"Hendon Hooker","VT","URI",0.458589912349406,64.3,85.9,87.5214767456055
2019,7,"Ian Book","ND","USC",-0.0558962043519325,68.4,57.1,47.1036834716797
2019,7,"Isaiah Green","MRSH","ODU",0.147899434663182,53.6,73.6,66.0685119628906
2019,7,"J'Mar Smith","LAT","MASS",0.439849859277067,73.8,95.4,86.3960494995117
2019,7,"Jack Abraham","USM","UNT",0.634178265828797,87.3,93,91.5925827026367
2019,7,"Jack Allison","WVU","ISU",-0.0418722868271409,67.1,57.2,48.0319366455078
2019,7,"Jack Coan","WIS","MSU",0.648306072492699,96.7,95.2,93.9125442504883
2019,7,"Jack Plummer","PUR","MD",0.653401812429942,92.9,94.4,93.9125442504883
2019,7,"Jacob Eason","WASH","ARIZ",0.274891428296887,76,78.5,76.4026336669922
2019,7,"Jake Fromm","UGA","SC",-0.109680217193689,49.2,34,41.5617218017578
2019,7,"Jake Luton","ORST","UTAH",-0.312882466746344,42.1,23.6,25.2632579803467
2019,7,"Jalen Hurts","OKLA","TEX",0.118827777671906,80.3,76.2,63.2912712097168
2019,7,"James Blackman","FSU","CLEM",-0.705329214991745,37.2,7.7,6.14370250701904
2019,7,"James Graham","GT","DUKE",-0.192834051323988,34.2,22.5,35.8434410095215
2019,7,"Jamie Newman","WAKE","LOU",-0.0841460352697632,38.6,46.2,43.6420402526855
2019,7,"Jaren Hall","BYU","USF",0.171298854422978,87.3,84.3,67.918830871582
2019,7,"Jayden Daniels","ASU","WSU",0.233157486964176,77.2,84.7,73.9931793212891
2019,7,"Jett Duffey","TTU","BAY",-0.0481391037045497,75.4,53.1,47.7859573364258
2019,7,"Joe Burrow","LSU","FLA",0.712837856120907,98.4,96.2,95.1019592285156
2019,7,"John Rhys Plumlee","MISS","MIZ",0.0849342368841794,75,60.9,58.6470718383789
2019,7,"Johnny Langan","RUTG","IND",-1.13624734258585,1.4,1.2,1.43103063106537
2019,7,"Jon Wassink","WMU","M-OH",-0.281148655926713,38.7,42.9,26.6635799407959
2019,7,"Jordan McCloud","USF","BYU",-0.498629452846129,8.7,8.4,14.7806301116943
2019,7,"Jorge Reyna","FRES","AFA",0.204983054598359,80.6,78.3,69.3259887695312
2019,7,"Josh Adkins","NMSU","CMU",-0.0332779961297214,45.9,49.7,49.6726150512695
2019,7,"Josh Love","SJSU","NEV",0.232287171882545,67.6,67.9,67.3093032836914
2019,7,"Justin Herbert","ORE","COLO",0.306464765188955,69.6,74.3,68.9947128295898
2019,7,"Justin McMillan","TULN","CONN",0.279726164805529,63.6,86.6,76.4026336669922
2019,7,"Kato Nelson","AKR","KENT",0.123004482930968,37.8,61.2,63.2912712097168
2019,7,"Kedon Slovis","USC","ND",-0.0740039439197724,78.1,50.3,44.0934791564941
2019,7,"Kellen Mond","TA&M","ALA",0.0462155522502148,73.4,52.4,58.2478408813477
2019,7,"Kelly Bryant","MIZ","MISS",0.0524457863414349,64.1,60.8,59.7960815429688
2019,7,"Kelvin Hopkins Jr.","ARMY","WKU",0.183941055761845,63.6,57.6,67.918830871582
2019,7,"Kenyon Oblad","UNLV","VAN",0.681535067412209,92.2,92.8,94.2937240600586
2019,7,"Khalil Tate","ARIZ","WASH",-0.414961402447928,40.2,24.3,20.5103893280029
2019,7,"Kyle Trask","FLA","LSU",0.402960093984869,94.3,82.9,85.5257873535156
2019,7,"Levi Lewis","UL","APP",-0.139528906881158,64.5,51.3,41.3857154846191
2019,7,"Lowell Narcisse","UTSA","UAB",-0.224847216587177,25.9,23,33.3359909057617
2019,7,"Lynn Bowden Jr.","UK","ARK",0.268857845373259,95.6,97,76.4026336669922
2019,7,"Malcolm Perry","NAVY","TLSA",0.320503325499948,99.4,99.4,80.2263488769531
2019,7,"Malik Henry","NEV","SJSU",0.13078160312838,58.4,69.3,63.2912712097168
2019,7,"Mason Fine","UNT","USM",0.0587968905713305,60,56.6,57.2348594665527
2019,7,"Matt Robinson","ILL","MICH",-0.109741671361345,52.6,29.5,41.5617218017578
2019,7,"Messiah deWeaver","ODU","MRSH",-0.143773367242737,28.2,25.6,40.4213600158691
2019,7,"Michael Curtis","MASS","LAT",-0.453434692820784,4.4,4.3,18.0782566070557
2019,7,"Michael Penix Jr.","IND","RUTG",0.186306871607924,67.1,77.9,67.918830871582
2019,7,"Mike Beaudry","CONN","TULN",-0.503350737611022,11.8,10.3,14.7806301116943
2019,7,"Mike Glass III","EMU","BALL",0.0499113931195233,39,54.7,58.2478408813477
2019,7,"Mitchell Guadagni","TOL","BGSU",0.383884211713408,66.7,74.6,81.661018371582
2019,7,"N'Kosi Perry","MIA","UVA",0.131966822635966,65.8,59.9,63.2912712097168
2019,7,"Nate Stanley","IOWA","PSU",-0.175581398061184,73,60.9,35.8434410095215
2019,7,"Nathan Rourke","OHIO","NIU",0.286217001124911,72.4,78.3,77.7524032592773
2019,7,"Nick Starkel","ARK","UK",-0.499791229550575,36,19.4,13.4498796463013
2019,7,"Noah Vedral","NEB","MINN",0.00814790628737919,58.2,41.7,56.7168846130371
2019,7,"Patrick O'Brien","CSU","UNM",0.454998213752822,82.4,93.4,87.5214767456055
2019,7,"Quentin Harris","DUKE","GT",0.148481622398415,56.9,64.5,66.0685119628906
2019,7,"Quinten Dormady","CMU","NMSU",-0.539079164565705,17.6,31.1,12.8143243789673
2019,7,"Randall West","MASS","LAT",-0.110611344657825,37.2,36.7,41.5617218017578
2019,7,"Riley Neal","VAN","UNLV",-0.551754610673502,3.3,5.9,11.85657787323
2019,7,"Ross Bowers","NIU","OHIO",0.314061081955371,71.7,82.7,81.7112197875977
2019,7,"Ryan Agnew","SDSU","WYO",0.257911838600898,74.5,73.1,74.9237976074219
2019,7,"Ryan Hilinski","SC","UGA",0.247277915143794,94.2,77.4,67.4736557006836
2019,7,"Sam Ehlinger","TEX","OKLA",-0.0564144044063321,48.3,35.2,46.2955627441406
2019,7,"Sam Hartman","WAKE","LOU",0.855530025362595,87.3,90.3,95.518798828125
2019,7,"Sean Chambers","WYO","SDSU",0.248039259833802,76.2,64.1,74.9237976074219
2019,7,"Sean Clifford","PSU","IOWA",-0.0530800014511607,67.2,42.1,47.1036834716797
2019,7,"Shea Patterson","MICH","ILL",0.409954662350913,86,85.5,85.5257873535156
2019,7,"Sheriron Jones","UNM","CSU",-0.509917386769741,23.8,26.8,14.7806301116943
2019,7,"Steven Montez","COLO","ORE",-0.40147339230368,45.4,24.7,20.5103893280029
2019,7,"Tommy DeVito","SYR","NCST",-0.0744170273058309,59.4,55.1,45.1825256347656
2019,7,"Tommy Stevens","MSST","TENN",-0.230311878123943,42,22.2,33.2209205627441
2019,7,"Trevor Lawrence","CLEM","FSU",0.480352552593788,96.6,95.6,87.5214767456055
2019,7,"Tua Tagovailoa","ALA","TA&M",0.493199466869582,93.8,85.2,65.9074554443359
2019,7,"Ty Storey","WKU","ARMY",0.114734257082779,59.7,73,63.2912712097168
2019,7,"Tyler Huntley","UTAH","ORST",0.755624360746987,99.2,99.4,95.1019592285156
2019,7,"Tyler Johnston III","UAB","UTSA",0.0269520527809154,50.3,56.9,57.2513236999512
2019,7,"Tyrrell Pigrome","MD","PUR",-0.392299877866822,46.5,47.7,19.6468563079834
2019,7,"Zac Thomas","APP","UL",0.41354758932576,88.3,86.6,85.5257873535156
2019,7,"Zach Smith","TLSA","NAVY",-0.0534256449641455,20.2,22.2,47.1036834716797
2019,8,"Aidan Smith","NW","OSU",-0.553495047791497,26.4,8.6,11.85657787323
2019,8,"Anthony Gordon","WSU","COLO",0.0327735681516973,75.2,79.3,56.5929794311523
2019,8,"Anthony Russo","TEM","SMU",-0.251223017223101,40.8,40.2,30.611701965332
2019,8,"Asher O'Hara","MTSU","UNT",-0.152525666171422,35.2,46.5,38.0712661743164
2019,8,"Austin Kendall","WVU","OKLA",-0.0194056941562641,75.9,62.5,50.9955825805664
2019,8,"Baylor Romney","BYU","BSU",0.187308582213253,62.2,54.6,67.918830871582
2019,8,"Ben Hicks","ARK","AUB",-0.51601820737647,33.5,12.2,14.7806301116943
2019,8,"Bo Nix","AUB","ARK",0.419224333516189,79.7,82.7,85.5257873535156
2019,8,"Brady White","MEM","TULN",0.693584670993053,95.9,96.1,94.5616149902344
2019,8,"Brandon Peters","ILL","WIS",-0.0566798009888097,66.8,40.8,45.9408950805664
2019,8,"Brett Gabbert","M-OH","NIU",0.458512711294272,74.8,80.3,87.5214767456055
2019,8,"Brock Purdy","ISU","TTU",0.47656279787556,85.4,87.9,87.5214767456055
2019,8,"Bryce Carpenter","CCU","GASO",-0.27049515342884,44.1,44.9,29.6648082733154
2019,8,"Bryce Perkins","UVA","DUKE",-0.0194392081157452,55.9,46.4,50.9955825805664
2019,8,"Caleb Evans","ULM","APP",-0.226518792631687,36.7,21.7,30.8743591308594
2019,8,"Carter Bradley","TOL","BALL",-0.493123945675473,2.6,3.9,14.7806301116943
2019,8,"Carter Stanley","KU","TEX",0.315007802488163,88.3,84.3,81.7112197875977
2019,8,"Charlie Brewer","BAY","OKST",0.444171944523464,92.3,88.5,86.3960494995117
2019,8,"Chase Cord","BSU","BYU",-0.0887871045690323,65.6,60.1,42.4046478271484
2019,8,"Chris Reynolds","CLT","WKU",-0.014884943543939,56.6,50.3,54.6301040649414
2019,8,"Chris Robison","FAU","MRSH",0.0672725925005446,39.2,40.8,57.2348594665527
2019,8,"Clayton Welch","SYR","PITT",0.143730990626156,82.3,69.8,65.0295867919922
2019,8,"Cole McDonald","HAW","AFA",0.254295204173895,72.1,73.2,74.9237976074219
2019,8,"Dan Ellington","GAST","ARMY",0.369794319859622,62.3,75,81.661018371582
2019,8,"Dennis Grosel","BC","NCST",0.0505230532262816,35.9,36.4,58.2478408813477
2019,8,"Desmond Ridder","CIN","TLSA",-0.0374095291584512,39.6,43.6,48.2960815429688
2019,8,"Devin Leary","NCST","BC",0.253053291238812,39.1,48.6,74.9237976074219
2019,8,"Devon Modster","UCLA","ORST",-0.193404239941571,40.8,52.8,34.3962249755859
2019,8,"Dillon Gabriel","UCF","ECU",0.297433592364968,69.5,83.3,78.7774353027344
2019,8,"Dorian Thompson-Robinson","UCLA","STAN",0.121351741092809,75.2,76.1,63.2912712097168
2019,8,"Drew Plitt","BALL","TOL",0.543770813388403,78.3,86.8,90.5617599487305
2019,8,"Dustin Crum","KENT","OHIO",0.474085072922713,80.3,88.5,87.5214767456055
2019,8,"Evan Conley","LOU","CLEM",-0.17662035088794,46.8,13.1,35.8434410095215
2019,8,"Garrett Shrader","MSST","LSU",0.117559084352822,66.3,41.2,63.2912712097168
2019,8,"Grant Gunnell","ARIZ","USC",0.123679530287194,23.4,13.3,63.2912712097168
2019,8,"Grant Loy","BGSU","CMU",-0.162201007629752,20.4,26.7,37.4878463745117
2019,8,"Hendon Hooker","VT","UNC",0.0690552137678191,74.2,74.3,57.2348594665527
2019,8,"Holton Ahlers","ECU","UCF",-0.000976279463783353,69.2,57.6,56.1585922241211
2019,8,"Isaiah Green","MRSH","FAU",-0.343111825885259,54.5,44.2,23.3067951202393
2019,8,"J'Mar Smith","LAT","USM",0.530495885057118,88.7,89.2,90.1750793457031
2019,8,"Jack Abraham","USM","LAT",-0.00356300770749749,63.9,63.3,56.1585922241211
2019,8,"Jack Coan","WIS","ILL",0.210450162130609,80.1,79.5,71.0122146606445
2019,8,"Jack Plummer","PUR","IOWA",-0.0948146016262089,70,45.4,44.5839347839355
2019,8,"Jack West","STAN","UCLA",-0.438833520838349,5.6,8.4,19.9528179168701
2019,8,"Jack Zergiotis","CONN","HOU",0.158712358641761,48,63.4,69.3828887939453
2019,8,"Jacob Eason","WASH","ORE",0.305794152582629,87.5,77.1,78.7774353027344
2019,8,"Jake Luton","ORST","CAL",-0.287651235793256,46.8,34.5,26.6635799407959
2019,8,"Jalen Hurts","OKLA","WVU",0.770826851616476,99,98.9,95.6732330322266
2019,8,"James Blackman","FSU","WAKE",-0.0254293047749105,53.9,54,50.9816360473633
2019,8,"James Graham","GT","MIA",-0.131051005458947,50,33.6,38.677173614502
2019,8,"Jarrett Guarantano","TENN","ALA",-0.244883815441802,45.6,21.5,30.611701965332
2019,8,"Jayden Daniels","ASU","UTAH",-0.843405793471194,12.1,4.6,5.74739551544189
2019,8,"Jett Duffey","TTU","ISU",-0.17582364442962,62.2,51.9,35.8434410095215
2019,8,"Joe Burrow","LSU","MSST",0.351761730918714,90.2,87.5,82.3837661743164
2019,8,"John Rhys Plumlee","MISS","TA&M",-0.40055632823043,40.5,24.1,20.5103893280029
2019,8,"Johnny Langan","RUTG","MINN",-0.803508631505595,3.3,2.1,5.74739551544189
2019,8,"Jon Wassink","WMU","EMU",0.278859405720225,75.2,80.7,65.8755187988281
2019,8,"Jordan Love","USU","NEV",-0.334948347772099,23.4,27.4,24.2041301727295
2019,8,"Jordan McCloud","USF","NAVY",-0.851984252184618,13.7,12.8,5.74739551544189
2019,8,"Jorge Reyna","FRES","UNLV",0.301259246441311,81.9,89.4,78.7774353027344
2019,8,"Josh Love","SJSU","SDSU",-0.113739409167835,42.6,33.5,39.2814178466797
2019,8,"Justin Fields","OSU","NW",0.315480274733743,94.9,91.6,81.7112197875977
2019,8,"Justin Herbert","ORE","WASH",0.278405452746554,91.5,80.7,60.6984977722168
2019,8,"Justin McMillan","TULN","MEM",0.136941327291287,70.2,66,64.6349792480469
2019,8,"Kai Locksley","UTEP","FIU",0.441256822942499,80,81.7,86.3960494995117
2019,8,"Kaleb Barker","TROY","USA",-0.00115696497576579,52.5,71,56.1585922241211
2019,8,"Kedon Slovis","USC","ARIZ",0.0111186318776055,55.1,63.4,57.3911170959473
2019,8,"Kellen Mond","TA&M","MISS",-0.212065600407656,57.4,49,37.4798851013184
2019,8,"Kelly Bryant","MIZ","VAN",-0.195363678003185,33.8,35.7,34.3962249755859
2019,8,"Kelvin Hopkins Jr.","ARMY","GAST",0.237548539293934,31.7,47.8,73.9931793212891
2019,8,"Kenny Pickett","PITT","SYR",0.203275540418172,80.2,70.8,70.8083190917969
2019,8,"Kenyon Oblad","UNLV","FRES",0.11094886759061,63.5,62.1,63.2912712097168
2019,8,"Khalil Tate","ARIZ","USC",-0.538852896277795,16.9,9.3,12.8143243789673
2019,8,"Kyle Trask","FLA","SC",-0.0395565710957463,77.3,59.7,44.9388580322266
2019,8,"Kyle Vantrease","BUFF","AKR",-0.23615996373379,27.1,47.2,28.8894138336182
2019,8,"Layne Hatcher","ARST","UL",0.00434540554540315,53.2,54.3,55.2017555236816
2019,8,"Levi Lewis","UL","ARST",0.192157145185547,79.8,83,69.9186706542969
2019,8,"Logan Holgorsen","HOU","CONN",-0.460634464787684,18.7,41.2,36.3964042663574
2019,8,"Lowell Narcisse","UTSA","RICE",0.158758506681722,46,65.3,69.3828887939453
2019,8,"Lynn Bowden Jr.","UK","UGA",-0.547899022168018,13.9,3.3,12.8143243789673
2019,8,"Malcolm Perry","NAVY","USF",0.109292002637737,80.8,80.1,61.0374755859375
2019,8,"Malik Henry","NEV","USU",-0.660958684870445,11.1,10,9.23970508575439
2019,8,"Marcus Childers","NIU","M-OH",0.116843948546762,79.2,78.7,63.2912712097168
2019,8,"Mason Fine","UNT","MTSU",0.144393267498859,39.8,58.4,65.0295867919922
2019,8,"Matt Corral","MISS","TA&M",-0.114721299632769,53.3,34.8,41.5617218017578
2019,8,"Max Duggan","TCU","KSU",0.0348279642790644,84.5,73.6,56.5929794311523
2019,8,"Messiah deWeaver","ODU","UAB",-0.337145015719504,7.8,5.6,23.3067951202393
2019,8,"Michael Penix Jr.","IND","MD",0.0911545141348129,75.9,76.8,59.9410400390625
2019,8,"Mike Schmidt","AFA","HAW",1.06291307705759,98.3,98.4,99.302978515625
2019,8,"Mo Hasan","VAN","MIZ",0.205275314258869,84.9,78.1,71.0122146606445
2019,8,"N'Kosi Perry","MIA","GT",0.0463398668587356,57.9,65.3,58.2478408813477
2019,8,"Nate Stanley","IOWA","PUR",0.184237177967141,57.3,63.2,67.918830871582
2019,8,"Nathan Rourke","OHIO","KENT",0.660497354084078,87.1,94.6,94.2937240600586
2019,8,"Peyton Ramsey","IND","MD",0.234445061947834,76.2,77.1,73.9931793212891
2019,8,"Preston Hutchinson","EMU","WMU",0.428549381539809,80.4,86.1,85.5257873535156
2019,8,"Quentin Harris","DUKE","UVA",-0.610710910138685,17.5,11.9,11.85657787323
2019,8,"Quinten Dormady","CMU","BGSU",0.0255646211693988,67.1,74.9,59.1413726806641
2019,8,"Ryan Agnew","SDSU","SJSU",-0.0294779902974181,48.5,55.4,49.6726150512695
2019,8,"Ryan Hilinski","SC","FLA",-0.430610481808487,16.9,7.8,19.9528179168701
2019,8,"Sam Ehlinger","TEX","KU",0.317589632974068,80,90,80.2263488769531
2019,8,"Sam Hartman","WAKE","FSU",-0.0543737042404873,48.5,42,47.1036834716797
2019,8,"Sam Howell","UNC","VT",0.197398310319241,69.9,64.6,70.8083190917969
2019,8,"Sean Chambers","WYO","UNM",0.014716062834759,65.2,87.4,59.96044921875
2019,8,"Sean Clifford","PSU","MICH",0.0429373673072367,80.2,60.3,56.5929794311523
2019,8,"Shai Werts","GASO","CCU",-0.139450732088179,47.8,71.5,41.3857154846191
2019,8,"Shane Buechele","SMU","TEM",0.374914919068824,83.1,80.7,81.661018371582
2019,8,"Shea Patterson","MICH","PSU",0.0341621657523061,71.9,54.6,56.5929794311523
2019,8,"Sheriron Jones","UNM","WYO",-0.195498968382346,67,60.8,36.2827301025391
2019,8,"Skylar Thompson","KSU","TCU",0.25433087582477,88.9,82.5,74.9237976074219
2019,8,"Spencer Sanders","OKST","BAY",-0.0632232732372227,60.9,41.2,46.1408386230469
2019,8,"Stephen Calvert","LIB","ME",0.482612805490946,45.7,74.1,87.5214767456055
2019,8,"Steven Montez","COLO","WSU",-0.417221523033487,9.6,12.4,20.5103893280029
2019,8,"Tanner Morgan","MINN","RUTG",0.281814857715262,74,80.2,77.7524032592773
2019,8,"Tom Stewart","RICE","UTSA",0.164960992294447,60.1,66.3,67.918830871582
2019,8,"Tommy DeVito","SYR","PITT",-0.424305600746386,20.8,11.6,20.5103893280029
2019,8,"Trevor Lawrence","CLEM","LOU",0.199020407176528,58,60.7,70.8083190917969
2019,8,"Ty Storey","WKU","CLT",0.151193824907634,56.8,74.2,66.0685119628906
2019,8,"Tyler Huntley","UTAH","ASU",-0.00388729280526292,82.8,80.1,56.1585922241211
2019,8,"Tyler Johnston III","UAB","ODU",0.157043954659517,72.3,86.3,69.3828887939453
2019,8,"Tyrrell Pigrome","MD","IND",-0.103878557307368,54,54.4,43.4798812866211
2019,8,"Wiley Green","RICE","UTSA",0.0225006627822305,11,13.9,53.7211570739746
2019,8,"Zac Thomas","APP","ULM",0.492325807406925,88.4,94.2,87.5214767456055
2019,8,"Zach Gibson","AKR","BUFF",-0.471502350642757,14.4,11.1,17.2223148345947
2019,8,"Zach Smith","TLSA","CIN",-0.676425898901876,34.3,16.3,7.95650005340576
2019,9,"Aidan Smith","NW","IOWA",-0.439963576710683,24,12.1,18.7554492950439
2019,9,"Alex Hornibrook","WIS","SYR",0.143706500706169,61.8,54.2,65.0295867919922
2019,9,"Andrew Brito","MASS","CONN",-0.0489466486248218,14.9,39.3,47.7859573364258
2019,9,"Anthony Gordon","WSU","ORE",0.191338931969004,82.8,65.5,67.918830871582
2019,9,"Anthony Russo","TEM","UCF",0.0113047849824604,57.5,50,57.3911170959473
2019,9,"Asher O'Hara","MTSU","FIU",0.176242104859936,77.4,82.4,67.918830871582
2019,9,"Bo Nix","AUB","LSU",-0.254817046882246,56.6,27.6,30.611701965332
2019,9,"Brady White","MEM","TLSA",0.75574121638694,93.3,93,95.1019592285156
2019,9,"Brandon Peters","ILL","PUR",-0.571292648849579,8.2,8.6,11.85657787323
2019,9,"Brett Gabbert","M-OH","KENT",0.087609579962036,39.5,58.2,59.9410400390625
2019,9,"Brian Lewerke","MSU","PSU",-0.236223001110671,44.8,31.8,32.6901664733887
2019,9,"Brock Purdy","ISU","OKST",-0.116630630808073,48,42,41.9672355651855
2019,9,"Bryce Perkins","UVA","LOU",-0.214504765582311,37.2,39.8,36.8812675476074
2019,9,"Carson Strong","NEV","WYO",-0.218775100393618,46.2,39.7,36.8812675476074
2019,9,"Carter Stanley","KU","TTU",0.438501454837883,87.8,91.5,86.3960494995117
2019,9,"Chris Reynolds","CLT","UNT",0.643576704327414,94.4,97,93.9125442504883
2019,9,"Chris Robison","FAU","ODU",0.39176146366587,80.6,89.2,81.661018371582
2019,9,"Christian Anderson","ARMY","SJSU",-0.422807920775383,23,32.4,20.5103893280029
2019,9,"Clayton Tune","HOU","SMU",-0.0195103401840862,30.7,34.6,50.9955825805664
2019,9,"Cole McDonald","HAW","UNM",0.333243493394804,89.3,96.2,80.2263488769531
2019,9,"Dan Ellington","GAST","TROY",0.289493644413325,77,88.6,77.7524032592773
2019,9,"Dennis Grosel","BC","CLEM",-0.748950661868838,23.1,4.1,6.14370250701904
2019,9,"Dillon Gabriel","UCF","TEM",0.767623381190132,94.7,92.6,95.1019592285156
2019,9,"Dorian Thompson-Robinson","UCLA","ASU",0.274054829845542,85.4,83.1,76.4026336669922
2019,9,"Drew Plitt","BALL","OHIO",-0.0867530336049259,11,22.2,43.6420402526855
2019,9,"Dustin Crum","KENT","M-OH",-0.0323351085826531,59.9,64,49.6726150512695
2019,9,"Eli Peters","TOL","EMU",0.293821479472223,65.8,76.3,77.7524032592773
2019,9,"Garrett Shrader","MSST","TA&M",0.0738575101869589,53.4,30.5,58.7900352478027
2019,9,"Grant Loy","BGSU","WMU",-0.176024046737131,28.1,32.8,35.8434410095215
2019,9,"Holton Ahlers","ECU","USF",-0.0830788683725344,27.4,26.5,43.6420402526855
2019,9,"Ian Book","ND","MICH",-0.462929983982291,31.7,12.6,18.5154590606689
2019,9,"Isaiah Green","MRSH","WKU",0.0597821911117822,60.4,59.1,57.2348594665527
2019,9,"J'Mar Smith","LAT","UTEP",0.758148493840286,90.2,97.3,95.1019592285156
2019,9,"Jack Abraham","USM","RICE",-0.0162468458800957,41.3,56,54.6301040649414
2019,9,"Jack Coan","WIS","OSU",-0.367679541003372,43,13.9,23.3067951202393
2019,9,"Jack Plummer","PUR","ILL",-0.60726763697328,5.4,6.3,11.85657787323
2019,9,"Jack Zergiotis","CONN","MASS",0.107813952480372,38,78.7,63.4686088562012
2019,9,"Jalen Hurts","OKLA","KSU",0.526198294267309,91.3,84.2,90.1750793457031
2019,9,"James Morgan","FIU","MTSU",0.0371020275264187,67.1,78,56.5929794311523
2019,9,"Jarrett Guarantano","TENN","SC",0.685773818864453,93,87.7,94.5616149902344
2019,9,"Jayden Daniels","ASU","UCLA",0.411428921084188,67,72.2,85.5257873535156
2019,9,"Jett Duffey","TTU","KU",0.347053915441047,82.5,89.7,80.2263488769531
2019,9,"Joe Burrow","LSU","AUB",0.108341048674718,85,60.9,63.4686088562012
2019,9,"Johnny Langan","RUTG","LIB",0.713928971881021,92.3,96,95.1019592285156
2019,9,"Jon Wassink","WMU","BGSU",0.273932596561855,67.7,78.8,76.4026336669922
2019,9,"Jordan Love","USU","AFA",-0.457728668258207,23.8,21.4,18.0782566070557
2019,9,"Jordan McCloud","USF","ECU",0.544025558940894,73.4,83.3,90.5617599487305
2019,9,"Jorge Reyna","FRES","CSU",-0.16124537586149,26,29.1,38.0712661743164
2019,9,"Josh Adkins","NMSU","GASO",-0.8904845708736,3.7,3.8,5.13352108001709
2019,9,"Josh Love","SJSU","ARMY",0.454755136518338,82.3,87.4,87.5214767456055
2019,9,"Justin Fields","OSU","WIS",0.310936350146208,87.8,71.1,77.7608795166016
2019,9,"Justin Herbert","ORE","WSU",0.15104708132435,51.3,63.2,66.0685119628906
2019,9,"Justin McMillan","TULN","NAVY",0.153438696070147,50.6,48.6,66.0685119628906
2019,9,"Kai Locksley","UTEP","LAT",0.13999007948757,41,45.3,63.5844650268555
2019,9,"Kaleb Barker","TROY","GAST",0.255210279109824,54.6,70.3,74.9237976074219
2019,9,"Kedon Slovis","USC","COLO",0.311812874389202,66.1,66.9,77.7608795166016
2019,9,"Kellen Mond","TA&M","MSST",0.696014204879847,97.7,97.5,94.5616149902344
2019,9,"Kelly Bryant","MIZ","UK",-0.436713684874351,28.1,14.3,19.9528179168701
2019,9,"Kenny Pickett","PITT","MIA",-0.409749370555533,39.5,28.7,20.5103893280029
2019,9,"Kenyon Oblad","UNLV","SDSU",-0.0172188726794486,53,43.4,52.9621047973633
2019,9,"Khalil Tate","ARIZ","STAN",0.148295001527203,74.3,75.1,66.0685119628906
2019,9,"Kyle Vantrease","BUFF","CMU",0.0120454599897306,54.5,62.9,57.3911170959473
2019,9,"Layne Hatcher","ARST","TXST",-0.127733224473129,20.1,27.1,41.9672355651855
2019,9,"Lynn Bowden Jr.","UK","MIZ",0.326577976729821,88.7,83.3,80.2263488769531
2019,9,"Mac Jones","ALA","ARK",0.465196874028178,91.9,94.4,87.5214767456055
2019,9,"Malcolm Perry","NAVY","TULN",0.0934670491406234,61.6,62.7,59.9410400390625
2019,9,"Mason Fine","UNT","CLT",0.52045863614226,88.8,93.5,90.1750793457031
2019,9,"Max Duggan","TCU","TEX",0.312919554010189,89.5,88.1,78.3581924438477
2019,9,"Messiah deWeaver","ODU","FAU",-0.466610327603401,15.8,13.1,18.5154590606689
2019,9,"Mike Glass III","EMU","TOL",-0.00696032957898579,45.7,55.7,55.4937210083008
2019,9,"N'Kosi Perry","MIA","PITT",-0.769861312933026,12.2,5.4,6.14370250701904
2019,9,"Nate Stanley","IOWA","NW",-0.00275351924997973,73.1,61.1,56.1585922241211
2019,9,"Nathan Rourke","OHIO","BALL",0.253227092009465,90.8,93.8,74.9237976074219
2019,9,"Nick Starkel","ARK","ALA",-0.545967770777816,10.7,3.8,13.4469089508057
2019,9,"Nick Tronti","FAU","ODU",-0.33304833374624,13.8,24.1,24.2041301727295
2019,9,"Noah Vedral","NEB","IND",0.124816928347059,82.1,82.3,63.2912712097168
2019,9,"Patrick O'Brien","CSU","FRES",0.108326878478931,55,53.5,63.4686088562012
2019,9,"Peyton Ramsey","IND","NEB",0.375987193488944,91.9,89,81.661018371582
2019,9,"Quentin Harris","DUKE","UNC",-0.163795272297604,38.9,34.4,36.2281761169434
2019,9,"Quinten Dormady","CMU","BUFF",-0.135284188100047,57,44.6,38.3792915344238
2019,9,"Ryan Agnew","SDSU","UNLV",-0.0323745827738391,48.2,58.7,49.6726150512695
2019,9,"Ryan Hilinski","SC","TENN",-0.0604773526269121,61.2,38.4,45.9012756347656
2019,9,"Sam Ehlinger","TEX","TCU",0.0305388447606972,62.3,44.5,56.5929794311523
2019,9,"Sam Howell","UNC","DUKE",-0.0536400747472662,34.6,26.5,47.1036834716797
2019,9,"Sean Clifford","PSU","MSU",0.0264335559228565,86.4,77.9,57.2513236999512
